Year,Quarter,PARK,BOROUGH,SIZE (ACRES),MURDER,RAPE,ROBBERY,FELONY ASSAULT,BURGLARY,GRAND LARCENY,GRAND LARCENY OF MOTOR VEHICLE,TOTAL
2017,1,CAPTAIN TILLY PARK,QUEENS       ,9.16,0,0,1,0,0,0,0,1
2017,1,HARVEY PARK,QUEENS       ,9.15,0,0,0,0,0,0,0,0
2017,1,MSGR. MCGOLRICK PARK,BROOKLYN     ,9.13,0,0,0,0,0,0,0,0
2017,1,BUSHWICK INLET PARK,BROOKLYN     ,9.01,0,0,0,0,0,0,0,0
2017,1,HENRY HUDSON PARK,BRONX        ,8.97,0,0,0,0,0,0,0,0
2017,1,FRANK PRINCIPE PARK,QUEENS       ,8.90,0,0,0,0,0,0,0,0
2017,1,CASTLE HILL PARK,BRONX        ,8.83,0,0,0,0,0,0,0,0
2017,1,ROCHDALE PARK,QUEENS       ,8.83,0,0,0,0,0,0,0,0
2017,1,ABE STARK SKATING RINK,BROOKLYN     ,8.81,0,0,0,0,0,0,0,0
2017,1,CITY HALL PARK,MANHATTAN    ,8.80,0,0,0,0,0,1,0,1
2017,1,EAST RIVER WATERFRONT ESPLANADE,MANHATTAN    ,8.76,0,0,0,0,0,0,0,0
2017,1,CROTONA PARKWAY MALLS,BRONX        ,8.75,0,0,0,0,0,0,0,0
2017,1,CONEY ISLAND CREEK PARK,BROOKLYN     ,8.66,0,0,0,0,0,0,0,0
2017,1,MILL ROCK PARK,MANHATTAN    ,8.64,0,0,0,0,0,0,0,0
2017,1,EAST RIVER ESPLANADE E 90TH ST TO E 125TH ST,MANHATTAN    ,8.60,0,0,0,0,0,0,0,0
2017,1,JOHN J CARTY PARK,BROOKLYN     ,8.57,0,0,0,0,0,0,0,0
2017,1,COFFEY PARK,BROOKLYN     ,8.27,0,0,0,0,0,0,0,0
2017,1,BARRETT PARK,STATEN ISLAND,8.11,0,0,0,0,0,0,0,0
2017,1,RAINEY PARK QUEENS,QUEENS       ,8.09,0,0,0,0,0,0,0,0
2017,1,LAGUARDIA LANDING LIGHTS,QUEENS       ,8.03,0,0,0,0,0,0,0,0
2017,1,CITY ISLAND WETLANDS,BRONX        ,8.01,0,0,0,0,0,0,0,0
2017,1,SARA D. ROOSEVELT PARK,MANHATTAN    ,7.85,0,0,0,0,0,1,0,1
2017,1,EWEN PARK,BRONX        ,7.84,0,0,0,0,0,0,0,0
2017,1,HERBERT VON KING PARK,BROOKLYN     ,7.82,0,0,0,0,0,0,0,0
2017,1,MOUNT PROSPECT PARK,BROOKLYN     ,7.79,0,0,1,0,0,0,0,1
2017,1,RAINEY PARK BRONX,BRONX        ,7.74,0,0,0,0,0,0,0,0
2017,1,DETECTIVE KEITH L WILLIAMS PARK,QUEENS       ,7.68,0,0,0,0,0,0,0,0
2017,1,FLUSHING FIELDS,QUEENS       ,7.67,0,0,0,0,0,0,0,0
2017,1,PALMER INLET,BRONX        ,7.49,0,0,0,0,0,0,0,0
2017,1,MIDLAND FIELD,STATEN ISLAND,7.46,0,0,0,0,0,0,0,0
2017,1,SCHMUL PARK,STATEN ISLAND,7.40,0,0,0,0,0,0,0,0
2017,1,BRIDGE PARK BRONX,BRONX        ,7.16,0,0,0,0,0,0,0,0
2017,1,BEACH 30TH STREET PLAYGROUND,QUEENS       ,7.12,0,0,0,0,0,0,0,0
2017,1,BROWER PARK,BROOKLYN     ,7.05,0,0,0,0,0,2,0,2
2017,1,JOYCE KILMER PARK,BRONX        ,6.88,0,0,0,0,0,0,0,0
2017,1,MARIA HERNANDEZ PARK,BROOKLYN     ,6.87,0,0,0,0,0,0,0,0
2017,1,THE HIGH LINE,MANHATTAN    ,6.73,0,0,0,0,0,1,0,1
2017,1,FRIENDS FIELD,BROOKLYN     ,6.70,0,0,0,0,0,0,0,0
2017,1,LINDOWER PARK,BROOKLYN     ,6.70,0,0,0,0,0,0,0,0
2017,1,J. HOOD WRIGHT PARK,MANHATTAN    ,6.70,0,0,0,0,0,0,0,0
2017,1,WNYC TRANSMITTER PARK,BROOKLYN     ,6.61,0,0,0,0,0,0,0,0
2017,1,SPUYTEN DUYVIL SHOREFRONT PARK,BRONX        ,6.60,0,0,0,0,0,0,0,0
2017,1,PARK AVENUE MALLS,MANHATTAN    ,6.59,0,0,0,0,0,0,0,0
2017,1,WESTWOOD PARK,STATEN ISLAND,6.56,0,0,0,0,0,0,0,0
2017,1,UNION SQUARE PARK,MANHATTAN    ,6.51,0,0,0,0,1,3,0,4
2017,1,CONCRETE PLANT PARK,BRONX        ,6.44,0,0,0,0,0,0,0,0
2017,1,COL. YOUNG PLAYGROUND,MANHATTAN    ,6.42,0,0,1,0,1,0,0,2
2017,1,BRADYS POND PARK,STATEN ISLAND,6.40,0,0,0,0,0,0,0,0
2017,1,COOPER PARK,BROOKLYN     ,6.40,0,0,0,0,0,0,0,0
2017,1,GRAVESEND PARK,BROOKLYN     ,6.38,0,0,1,0,0,0,0,1
2017,1,DR. CHARLES R. DREW PARK,QUEENS       ,6.34,0,0,0,0,0,0,0,0
2017,1,TRINITY PARK,BROOKLYN     ,6.30,0,0,0,0,0,0,0,0
2017,1,MADISON SQUARE PARK,MANHATTAN    ,6.23,0,0,0,0,0,1,0,1
2017,1,ELMHURST PARK,QUEENS       ,6.22,0,0,0,0,0,0,0,0
2017,1,FORT HAMILTON ATHLETIC FIELD,BROOKLYN     ,6.19,0,0,0,0,0,0,0,0
2017,1,AMBROSINI FIELD,BRONX        ,6.10,0,0,0,0,0,0,0,0
2017,1,CLEARVIEW PARK,QUEENS       ,6.05,0,0,0,0,0,0,0,0
2017,1,RALPH DEMARCO PARK,QUEENS       ,6.03,0,0,0,0,0,0,0,0
2017,1,WINGATE PARK,BROOKLYN     ,5.89,0,0,1,0,0,0,0,1
2017,1,UNNAMED PARK ON DRUMGOOLE ROAD & HUGUENOT AVENUE,STATEN ISLAND,5.85,0,0,0,0,0,0,0,0
2017,1,DE WITT CLINTON PARK,MANHATTAN    ,5.83,0,0,0,0,0,0,0,0
2017,1,UNNAMED PARK ON BOUNDARY AVENUE,STATEN ISLAND,5.77,0,0,0,0,0,0,0,0
2017,1,VAN VOORHEES PARK,BROOKLYN     ,5.74,0,0,0,0,0,0,0,0
2017,1,HALLETS COVE PLAYGROUND,QUEENS       ,5.70,0,0,0,0,0,0,0,0
2017,1,MCKINLEY PARK,BROOKLYN     ,5.66,0,0,0,0,0,1,0,1
2017,1,SOUTHERN FIELDS,QUEENS       ,5.59,0,0,0,0,0,0,0,0
2017,1,DEVOE PARK,BRONX        ,5.44,0,0,0,0,0,0,0,0
2017,1,ST. MICHAEL'S PLAYGROUND,QUEENS       ,5.43,0,0,0,0,0,0,0,0
2017,1,KENNEDY PLAYGROUND,QUEENS       ,5.40,0,0,1,0,0,0,0,1
2017,1,MAFERA PARK,QUEENS       ,5.40,0,0,0,0,0,0,0,0
2017,1,SEAGIRT AVE WETLANDS,QUEENS       ,5.32,0,0,0,0,0,0,0,0
2017,1,JOHN PAUL JONES PARK,BROOKLYN     ,5.32,0,0,0,0,0,0,0,0
